"Region";"Schadstoff";"Einheit";"CRF_Code";"CRF_Sektor";"Quelle";"Datenstand";"Jahr";"Werte"
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2006";1,45109805505862
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2007";1,46628075596721
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2008";1,48157000487975
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2009";1,43294272166472
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2010";1,38452784352199
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2011";1,331326300219
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2012";1,28246432952217
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2013";1,23366899443854
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2014";1,18554899715286
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2015";1,1356472011603
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2016";1,08943175725739
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2017";1,03968171113549
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2018";0,994785604730114
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2019";0,946258577111521
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2020";0,898829254437258
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2021";0,88070543522267
"AT";"CH4";"t CH4";"1 A 5";"Other";"OLI 2023 (1990-2022)";"15.01.2024";"2022";0,862750284253256
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1990";23993,6011848265
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1991";18325,7089182253
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1992";19680,4621280586
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1993";18736,8759499369
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1994";13713,166791642
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1995";13480,77477805
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1996";12825,4746066197
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1997";12632,2351173842
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1998";12872,8216397124
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1999";13033,6625594769
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2000";13278,3952310309
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2001";13275,2408294495
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2002";13272,9497053971
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2003";13263,6620140288
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2004";12036,1743616475
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2005";11090,1692551742
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2006";11408,0640609745
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2007";11486,2194066758
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2008";10813,2085329208
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2009";11018,6393557641
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2010";11377,1574862554
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2011";11266,8764434141
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2012";11643,1484426283
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2013";11231,4944145592
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2014";10784,479176795
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2015";10515,4719543945
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2016";10431,8511412907
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2017";11561,4512458571
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2018";9732,33648112713
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2019";9149,39241488657
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2020";8790,38926163689
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2021";8825,37985552173
"AT";"CH4";"t CH4";"1 B";"Fugitive Emissions from Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2022";8235,06726563479
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1990";13328,819602
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1991";7245,427972
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1992";7692,635753
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1993";6574,235439
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1994";2255,039636
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1995";1473,698433
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1996";965,138551
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1997";984,493913
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1998";993,027971
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"1999";990,664948
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2000";1087,764899
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2001";1050,093278
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2002";1229,694349
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2003";1003,725593
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2004";205,030787
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2005";5,372328
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2006";5,815667
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2007";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2008";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2009";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2010";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2011";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2012";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2013";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2014";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2015";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2016";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2017";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2018";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2019";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2020";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2021";0
"AT";"CH4";"t CH4";"1 B 1";"Solid Fuels";"OLI 2023 (1990-2022)";"15.01.2024";"2022";0
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1990";10664,7815828265
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1991";11080,2809462253
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1992";11987,8263750586
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1993";12162,6405109369
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1994";11458,127155642
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1995";12007,07634505
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1996";11860,3360556197
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1997";11647,7412043842
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1998";11879,7936687124
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"1999";12042,9976114769
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2000";12190,6303320309
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2001";12225,1475514495
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2002";12043,2553563971
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2003";12259,9364210288
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2004";11831,1435746475
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2005";11084,7969271742
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2006";11402,2483939745
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2007";11486,2194066758
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2008";10813,2085329208
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2009";11018,6393557641
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2010";11377,1574862554
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2011";11266,8764434141
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2012";11643,1484426283
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2013";11231,4944145592
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2014";10784,479176795
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2015";10515,4719543945
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2016";10431,8511412907
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2017";11561,4512458571
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2018";9732,33648112713
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2019";9149,39241488657
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2020";8790,38926163689
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2021";8825,37985552173
"AT";"CH4";"t CH4";"1 B 2";"Oil and Natural Gas";"OLI 2023 (1990-2022)";"15.01.2024";"2022";8235,06726563479
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1990";1678,10485839431
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1991";1665,6363726174
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1992";1607,53380107695
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1993";1643,15454868394
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1994";1679,29426008806
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1995";1685,81755756632
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1996";1682,06160445245
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1997";1715,60275437215
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1998";1749,70798974028
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"1999";1705,5571543166
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2000";1718,00209873914
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2001";1691,61881966073
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2002";1743,21319049389
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2003";1692,08089577992
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2004";1696,81266855389
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2005";1767,77631779013
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2006";2239,54034510023
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2007";2231,76364513761
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2008";2093,09186959805
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2009";2037,44453498208
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2010";2058,44630187859
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2011";2086,37564638155
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2012";2080,25949824276
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2013";2168,72520911807
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2014";2088,90690995425
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2015";2096,41035120021
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2016";2080,1293286621
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2017";2077,8742066358
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2018";2014,73523253113
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2019";2076,76232431342
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2020";2118,4615395814
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2021";2088,25992644006
"AT";"CH4";"t CH4";"2";"Total Industrial Processes";"OLI 2023 (1990-2022)";"15.01.2024";"2022";2157,3
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1990";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1991";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1992";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1993";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1994";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1995";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1996";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1997";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1998";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1999";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2000";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2001";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2002";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2003";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2004";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2005";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2006";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2007";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2008";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2009";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2010";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2011";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2012";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2013";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2014";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2015";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2016";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2017";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2018";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2019";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2020";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2021";0
"AT";"CH4";"t CH4";"2 A";"Mineral Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2022";0
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1990";1447,60453430623
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1991";1441,27229803477
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1992";1404,0743785675
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1993";1442,85042803505
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1994";1465,35503116178
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1995";1443,89280896849
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1996";1458,27198900503
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1997";1464,39914889212
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1998";1493,98059791754
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"1999";1455,34567364577
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2000";1455,28330303453
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2001";1425,55345812459
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2002";1462,53618362989
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2003";1472,19506837005
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2004";1470,49660470844
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2005";1516,68235050791
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2006";1985,59290833023
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2007";1965,75171767031
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2008";1951,56113541325
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2009";1906,77537887302
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2010";1935,51511013569
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2011";1944,31050347414
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2012";1939,80961713334
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2013";2021,2648084433
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2014";1945,31154410351
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2015";1949,66997447253
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2016";1936,72531858369
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2017";1930,17405661247
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2018";1873,64432053113
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2019";1938,17902558048
"AT";"CH4";"t CH4";"2 B";"Chemical Industry";"OLI 2023 (1990-2022)";"15.01.2024";"2020";1968,8
